,NDC,Storage_Condition,Reason,Status,created_date,GUID,execution_time,prompt_id,error_msg,response_status_code,batch_id,img_loc,ProprietaryName,DocID,SetID,S3Key,NDC11
49,55700-0598-21,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,a80dd2e3-011a-4c59-9d96-9f437f68adf8,7.957606315612793,prompt 1,,,11172023,SPL Files/2022/07/15/6ce657c1-b598-44e4-829a-ad562bb07c94/1.jpg,Hydrocodone Bitartrate and Acetaminophen,8a8957ac-ad7a-4de3-9e28-70b68cf7652f,6ce657c1-b598-44e4-829a-ad562bb07c94,SPL Files/2022/07/15/6ce657c1-b598-44e4-829a-ad562bb07c94/8a8957ac-ad7a-4de3-9e28-70b68cf7652f.xml,55700059821
81,57237-0034-50,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,d3831c30-3ee2-4052-af2c-bbf4bbb3ac00,8.822323560714722,prompt 1,,,11172023,SPL Files/2022/10/31/d7fac9cc-30e1-4762-a01b-04f1bd3b2a56/cefprozil-fig1.jpg,Cefprozil,2c52810a-d567-4165-a67f-0f89654d37f6,d7fac9cc-30e1-4762-a01b-04f1bd3b2a56,SPL Files/2022/10/31/d7fac9cc-30e1-4762-a01b-04f1bd3b2a56/2c52810a-d567-4165-a67f-0f89654d37f6.xml,57237003450
82,57237-0035-50,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,dba3cb43-1252-460d-ad78-d80d9a1af32d,8.582952737808228,prompt 1,,,11172023,SPL Files/2022/10/31/d7fac9cc-30e1-4762-a01b-04f1bd3b2a56/cefprozil-fig2.jpg,Cefprozil,2c52810a-d567-4165-a67f-0f89654d37f6,d7fac9cc-30e1-4762-a01b-04f1bd3b2a56,SPL Files/2022/10/31/d7fac9cc-30e1-4762-a01b-04f1bd3b2a56/2c52810a-d567-4165-a67f-0f89654d37f6.xml,57237003550
99,59148-0079-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,4f5c3b53-9e67-446d-9fb9-f0ab5c173275,9.493072986602783,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/jynarque-15-15mg-sleeve.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148007907
92,59148-0079-28,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,221a1f94-1137-4383-b121-1fc816d39df4,9.016057968139648,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/Jynarque-15-15mg-ctn.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148007928
101,59148-0080-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,30ca6016-3291-4413-a16a-4ce7d501c126,9.280336856842041,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/jynarque-30-15mg-sleeve.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008007
94,59148-0080-28,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,968981a5-49c1-400c-9417-defaf4eb8d10,9.277763366699219,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/Jynarque-30-15mg-ctn.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008028
93,59148-0082-13,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,e483b68f-f17a-4236-8425-da40d0260c69,8.183522939682007,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/Jynarque-15mg-bottle-ctn.jpg,JYNARQUE,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008213
95,59148-0083-13,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,9dd75ba0-8189-4bc2-ab7c-5afa2549aa76,8.437761783599854,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/Jynarque-30mg-bottle-ctn.jpg,JYNARQUE,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008313
102,59148-0087-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,b4623077-47b2-4158-b1f8-5cbd43e3491d,10.399946451187134,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/jynarque-45-15mg-sleeve.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008707
96,59148-0087-28,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,441257ff-179f-482b-9a44-c840718589a0,9.161035537719727,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/Jynarque-45-15mg-ctn.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008728
103,59148-0088-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,45b1a9c4-be5b-4a4a-9ef3-ef895ebfdb7d,9.775851488113403,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/jynarque-60-30mg-sleeve.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008807
97,59148-0088-28,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,b1699c0f-dc48-429e-9565-0cd8cff4b904,9.039725303649902,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/Jynarque-60-30mg-ctn.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008828
104,59148-0089-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,4f586509-f80f-4c76-a64d-2606388b30ee,9.928892850875854,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/jynarque-90-30mg-sleeve.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008907
98,59148-0089-28,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,ebb095d3-aeeb-48ec-990c-bda722041be9,9.133972406387329,prompt 1,,,11172023,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/Jynarque-90-30mg-ctn.jpg,Jynarque,7d0942d7-af91-43ce-a85c-6d49976f06ee,3febc0a1-9e5a-4ce0-843d-210f21d862c4,SPL Files/2022/11/16/3febc0a1-9e5a-4ce0-843d-210f21d862c4/7d0942d7-af91-43ce-a85c-6d49976f06ee.xml,59148008928
85,59390-0140-05,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,4d1d835e-5682-48d0-a708-12e026d8e9ca,7.87617039680481,prompt 1,,,11172023,SPL Files/2022/11/01/fe564e33-8f5d-4b57-87a9-7afae02eaf97/ofloxacin-ophthalmic-solution-0_3-02.jpg,Ofloxacin ophthalmic,28125c1a-d1b0-4763-9b5e-07b4cfc2d889,fe564e33-8f5d-4b57-87a9-7afae02eaf97,SPL Files/2022/11/01/fe564e33-8f5d-4b57-87a9-7afae02eaf97/28125c1a-d1b0-4763-9b5e-07b4cfc2d889.xml,59390014005
87,59390-0205-05,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,8a21112a-49a2-45ac-97a1-41592559d029,7.821739435195923,prompt 1,,,11172023,SPL Files/2022/11/02/dae037ad-dcb8-42e6-8996-e575922d7631/fluorecein-sodium-and-proparacaine-hydrochloride-04.jpg,Fluorescein Sodium and Proparacaine Hydrochloride,bb57078b-c74f-41e3-bcaf-51225b4fb526,dae037ad-dcb8-42e6-8996-e575922d7631,SPL Files/2022/11/02/dae037ad-dcb8-42e6-8996-e575922d7631/bb57078b-c74f-41e3-bcaf-51225b4fb526.xml,59390020505
151,59390-0218-05,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,a1104ea4-4a03-49bc-8958-16ee535c99a9,5.820658206939697,prompt 1,,,11172023,SPL Files/2022/12/12/54017304-e680-4129-b52a-69cb9810af76/altafluor-benox-03.jpg,ALTAFLUOR,22a50c28-e476-4966-b68c-065a4b8e157f,54017304-e680-4129-b52a-69cb9810af76,SPL Files/2022/12/12/54017304-e680-4129-b52a-69cb9810af76/22a50c28-e476-4966-b68c-065a4b8e157f.xml,59390021805
135,60429-0834-05,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,766cfb85-024b-4019-a0fc-de5f3cf4fb4e,8.382768630981445,prompt 1,,,11172023,SPL Files/2022/12/06/9f06b16a-5886-42a8-8491-423bd19f89e5/60429-834-05LB.jpg,Estradiol,eedf8836-f5e3-2acb-e053-2a95a90ab36d,9f06b16a-5886-42a8-8491-423bd19f89e5,SPL Files/2022/12/06/9f06b16a-5886-42a8-8491-423bd19f89e5/eedf8836-f5e3-2acb-e053-2a95a90ab36d.xml,60429083405
77,60687-0327-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,1cc6f056-1820-4767-a2a1-296d4ae8bf39,9.861611366271973,prompt 1,,,11172023,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/25 mg Carton.jpg,Quetiapine fumarate,ec1d56e8-36b9-cc44-e053-2a95a90a3133,9f927ae2-a0ae-4953-99ba-8de59ee5bfca,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/ec1d56e8-36b9-cc44-e053-2a95a90a3133.xml,60687032701
80,60687-0338-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,882ff574-5a36-43f8-9c85-dabc44e5ede8,10.733194351196289,prompt 1,,,11172023,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/50 mg Carton.jpg,Quetiapine fumarate,ec1d56e8-36b9-cc44-e053-2a95a90a3133,9f927ae2-a0ae-4953-99ba-8de59ee5bfca,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/ec1d56e8-36b9-cc44-e053-2a95a90a3133.xml,60687033801
75,60687-0349-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,e638ad0f-d135-49b0-8cb9-40e5ad20cf96,8.175336599349976,prompt 1,,,11172023,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/100 mg Carton.jpg,Quetiapine fumarate,ec1d56e8-36b9-cc44-e053-2a95a90a3133,9f927ae2-a0ae-4953-99ba-8de59ee5bfca,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/ec1d56e8-36b9-cc44-e053-2a95a90a3133.xml,60687034901
76,60687-0360-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,362f7557-4d4a-4615-a664-d2b0480e75cf,8.325401544570923,prompt 1,,,11172023,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/200 mg Carton.jpg,Quetiapine fumarate,ec1d56e8-36b9-cc44-e053-2a95a90a3133,9f927ae2-a0ae-4953-99ba-8de59ee5bfca,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/ec1d56e8-36b9-cc44-e053-2a95a90a3133.xml,60687036001
78,60687-0371-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,a0bd4fc7-9a31-4361-a669-1147ade44689,8.41581416130066,prompt 1,,,11172023,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/300 mg Carton.jpg,Quetiapine fumarate,ec1d56e8-36b9-cc44-e053-2a95a90a3133,9f927ae2-a0ae-4953-99ba-8de59ee5bfca,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/ec1d56e8-36b9-cc44-e053-2a95a90a3133.xml,60687037101
79,60687-0382-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,20451160-f162-4966-82ad-44fdf0c0928b,9.212535619735718,prompt 1,,,11172023,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/400 mg Carton.jpg,Quetiapine fumarate,ec1d56e8-36b9-cc44-e053-2a95a90a3133,9f927ae2-a0ae-4953-99ba-8de59ee5bfca,SPL Files/2022/10/31/9f927ae2-a0ae-4953-99ba-8de59ee5bfca/ec1d56e8-36b9-cc44-e053-2a95a90a3133.xml,60687038201
164,60846-0501-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,9b9c06d1-e5e9-4947-ac2f-6d76368ff3f1,9.634694576263428,prompt 1,,,11172023,SPL Files/2022/12/23/165d01d4-a9f7-2293-e054-00144ff8d46c/pyridium-2.jpg,Pyridium,9fc3a5a2-754a-4036-a68d-1da2c9d894f6,165d01d4-a9f7-2293-e054-00144ff8d46c,SPL Files/2022/12/23/165d01d4-a9f7-2293-e054-00144ff8d46c/9fc3a5a2-754a-4036-a68d-1da2c9d894f6.xml,60846050101
165,60846-0502-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,bd86abac-8ef4-4474-9264-d33ba34f1341,9.932917594909668,prompt 1,,,11172023,SPL Files/2022/12/23/165d01d4-a9f7-2293-e054-00144ff8d46c/pyridium-3.jpg,Pyridium,9fc3a5a2-754a-4036-a68d-1da2c9d894f6,165d01d4-a9f7-2293-e054-00144ff8d46c,SPL Files/2022/12/23/165d01d4-a9f7-2293-e054-00144ff8d46c/9fc3a5a2-754a-4036-a68d-1da2c9d894f6.xml,60846050201
11,60923-0284-10,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,d14e3d75-64db-4d79-841d-26bb84b6ce5a,6.63202977180481,prompt 1,,,11172023,SPL Files/2022/03/17/33bff678-7829-479e-9110-b8e33a0bc0aa/exo00-0020-05.jpg,Exondys 51,bc7aae14-1ae0-4b09-b42a-c3f5a9c7ce11,33bff678-7829-479e-9110-b8e33a0bc0aa,SPL Files/2022/03/17/33bff678-7829-479e-9110-b8e33a0bc0aa/bc7aae14-1ae0-4b09-b42a-c3f5a9c7ce11.xml,60923028410
10,60923-0363-02,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,a02c43d5-e293-48f7-8c03-8188a391356d,6.847987174987793,prompt 1,,,11172023,SPL Files/2022/03/17/33bff678-7829-479e-9110-b8e33a0bc0aa/exo00-0020-03.jpg,Exondys 51,bc7aae14-1ae0-4b09-b42a-c3f5a9c7ce11,33bff678-7829-479e-9110-b8e33a0bc0aa,SPL Files/2022/03/17/33bff678-7829-479e-9110-b8e33a0bc0aa/bc7aae14-1ae0-4b09-b42a-c3f5a9c7ce11.xml,60923036302
72,61442-0115-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,99c35268-b888-4c93-bb42-c9388108b969,7.755799770355225,prompt 1,,,11172023,SPL Files/2022/10/31/72d88c6d-2f0a-4bf8-aa7f-1e1811794187/1mg 100.jpg,Glimepiride,ec0ba17e-68ab-d914-e053-2a95a90ae01d,72d88c6d-2f0a-4bf8-aa7f-1e1811794187,SPL Files/2022/10/31/72d88c6d-2f0a-4bf8-aa7f-1e1811794187/ec0ba17e-68ab-d914-e053-2a95a90ae01d.xml,61442011501
73,61442-0116-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,3bcdb68a-8e25-48a0-a68a-fa5b26728897,7.264467477798462,prompt 1,,,11172023,SPL Files/2022/10/31/72d88c6d-2f0a-4bf8-aa7f-1e1811794187/2mg 100.jpg,Glimepiride,ec0ba17e-68ab-d914-e053-2a95a90ae01d,72d88c6d-2f0a-4bf8-aa7f-1e1811794187,SPL Files/2022/10/31/72d88c6d-2f0a-4bf8-aa7f-1e1811794187/ec0ba17e-68ab-d914-e053-2a95a90ae01d.xml,61442011601
74,61442-0117-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,36b0806d-9b73-4db0-89da-94ff7851deea,7.295526027679443,prompt 1,,,11172023,SPL Files/2022/10/31/72d88c6d-2f0a-4bf8-aa7f-1e1811794187/4mg 100.jpg,Glimepiride,ec0ba17e-68ab-d914-e053-2a95a90ae01d,72d88c6d-2f0a-4bf8-aa7f-1e1811794187,SPL Files/2022/10/31/72d88c6d-2f0a-4bf8-aa7f-1e1811794187/ec0ba17e-68ab-d914-e053-2a95a90ae01d.xml,61442011701
142,61953-0004-00,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,c2369f09-4ccf-4f43-8e4e-efa612575b4f,7.603297710418701,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/400mL-vial.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000400
144,61953-0004-01,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,759feb66-8295-4c2d-8929-c68ac21e351f,7.74072790145874,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/carton-61953-0004-1.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000401
145,61953-0004-02,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,085316a2-d2ee-4e8f-b367-858cf395b9eb,7.910563230514526,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/carton-61953-0004-2.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000402
146,61953-0004-03,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,4f442a75-d3cc-45bd-ac08-a802285687a1,8.27323603630066,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/carton-61953-0004-3.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000403
147,61953-0004-04,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,5175ce94-3da8-4551-bbf6-6e5d6bc1d51d,8.61063814163208,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/carton-61953-0004-4.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000404
148,61953-0004-05,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,f937ab49-d651-42f4-a233-c2cef5aac114,8.564817905426025,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/carton-61953-0004-5.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000405
140,61953-0004-06,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,85b323cf-5c36-4d2e-ad93-b8afa7187061,6.968948841094971,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/10mL-vial.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000406
143,61953-0004-07,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,4e2d6bab-fc15-4f06-b9cd-80f5f358a59b,9.810440301895142,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/50mL-vial.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000407
149,61953-0004-08,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,02ff0b99-01b2-46aa-9c9a-96864763eb1a,7.849380016326904,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/fle00-0011-05.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000408
141,61953-0004-09,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,be619a01-5008-4ad2-b84f-8c8316d734ce,7.8017425537109375,prompt 1,,,11172023,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/200mL-vial.jpg,Flebogamma DIF,9c118588-9cb5-4801-84a2-0c2faa2782a6,2cf22c72-64ac-45be-b7c6-d20340730096,SPL Files/2022/12/08/2cf22c72-64ac-45be-b7c6-d20340730096/9c118588-9cb5-4801-84a2-0c2faa2782a6.xml,61953000409
20,63187-0812-72,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,1691e6a6-5d3e-41f5-bcae-80c90e8fd6bd,5.735625267028809,prompt 1,,,11172023,SPL Files/2022/04/13/ae6de8d8-33c2-40bd-9dd3-782c879a9d8f/7d5e3bad-7f85-4e2b-81c5-7981c456e45f-05.jpg,Cyclobenzaprine Hydrochloride,3afe19fb-b693-47f7-a08e-a46cc756ffda,ae6de8d8-33c2-40bd-9dd3-782c879a9d8f,SPL Files/2022/04/13/ae6de8d8-33c2-40bd-9dd3-782c879a9d8f/3afe19fb-b693-47f7-a08e-a46cc756ffda.xml,63187081272
19,63187-0828-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,c74acfd6-14e7-4240-94ee-ab34a4b98549,6.413937330245972,prompt 1,,,11172023,SPL Files/2022/04/13/5ad413ed-a21b-4f8b-9322-8fbb813b14d3/40mg.jpg,Omeprazole,0ceb9ab7-6082-414c-93a2-329c4accb306,5ad413ed-a21b-4f8b-9322-8fbb813b14d3,SPL Files/2022/04/13/5ad413ed-a21b-4f8b-9322-8fbb813b14d3/0ceb9ab7-6082-414c-93a2-329c4accb306.xml,63187082830
113,63868-0380-45,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,692f7323-572d-4044-a86f-5c830b841174,8.879058122634888,prompt 1,,,11172023,SPL Files/2022/11/21/64950e20-91a8-4914-81aa-850f1a027ca6/enema-01.jpg,QUALITY CHOICE SINGLE SALINE LAXATIVE,6afc2d36-2280-4596-b2ac-adda2d44f2f5,64950e20-91a8-4914-81aa-850f1a027ca6,SPL Files/2022/11/21/64950e20-91a8-4914-81aa-850f1a027ca6/6afc2d36-2280-4596-b2ac-adda2d44f2f5.xml,63868038045
83,64980-0403-50,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,312d87ac-8623-4d3b-8851-2a19cdeec1e0,8.544297933578491,prompt 1,,,11172023,SPL Files/2022/10/31/edf589b2-f796-4522-a5e6-2bd0a833922f/cefpodoxime-fig3.jpg,Cefpodoxime Proxetil,89bcfd15-9499-4799-bba2-9a7f011ee822,edf589b2-f796-4522-a5e6-2bd0a833922f,SPL Files/2022/10/31/edf589b2-f796-4522-a5e6-2bd0a833922f/89bcfd15-9499-4799-bba2-9a7f011ee822.xml,64980040350
25,65862-0203-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,950a818d-7792-48d5-be1d-a6038d980ec5,5.876797199249268,prompt 1,,,11172023,SPL Files/2022/04/26/31366b4b-dfd6-4fda-babe-2cb3d2c14a2b/losartan-fig7.jpg,Losartan Potassium,bd478210-8b15-4f1d-877b-2c1016b3cb1d,31366b4b-dfd6-4fda-babe-2cb3d2c14a2b,SPL Files/2022/04/26/31366b4b-dfd6-4fda-babe-2cb3d2c14a2b/bd478210-8b15-4f1d-877b-2c1016b3cb1d.xml,65862020330
108,65862-0561-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,871b2079-b6f7-49a0-af29-8245c4825179,8.995812177658081,prompt 1,,,11172023,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/olanzapine-fig1.jpg,Olanzapine,ed955156-766b-4bdb-a4f8-a56550c7f263,636665be-9d7e-443a-8134-e8cc47e6ba24,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/ed955156-766b-4bdb-a4f8-a56550c7f263.xml,65862056130
109,65862-0562-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,d6594697-51c6-4fd2-9ed2-86ba9c66c7ad,7.760838747024536,prompt 1,,,11172023,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/olanzapine-fig3.jpg,Olanzapine,ed955156-766b-4bdb-a4f8-a56550c7f263,636665be-9d7e-443a-8134-e8cc47e6ba24,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/ed955156-766b-4bdb-a4f8-a56550c7f263.xml,65862056230
